PassengerId,Survived,Pclass,Name,Sex,Age,SibSp,Parch,Ticket,Fare,Cabin,Embarked,Sex_label,Pclass_ordinal,Title,FamilySize,IsAlone,FarePerPerson,AgeBin,Deck,Pclass_Sex,NameLength,FamilyId
656,0,2,"Hickman, Mr. Leonard Mark",male,24.0,2,0,S.O.C. 14879,66.3,,S,1,1.0,Mr,3,0,22.099999999999998,YoungAdult,Unknown,2_male,25,S.O.C. 14879
657,0,3,"Radeff, Mr. Alexander",male,,0,0,349223,7.8958,,S,1,2.0,Mr,1,1,7.8958,,Unknown,3_male,21,349223
658,0,3,"Bourke, Mrs. John (Catherine)",female,32.0,1,1,364849,15.5,,Q,0,2.0,Mrs,3,0,5.166666666666667,YoungAdult,Unknown,3_female,29,364849
659,0,2,"Eitemiller, Mr. George Floyd",male,23.0,0,0,29751,13.0,,S,1,1.0,Mr,1,1,13.0,YoungAdult,Unknown,2_male,28,29751
660,0,1,"Newell, Mr. Arthur Webster",male,58.0,0,2,35273,66.3,D48,C,1,0.0,Mr,3,0,22.099999999999998,Adult,D,1_male,26,35273
661,1,1,"Frauenthal, Dr. Henry William",male,50.0,2,0,PC 17611,66.3,,S,1,0.0,Other,3,0,22.099999999999998,Adult,Unknown,1_male,29,PC 17611
662,0,3,"Badt, Mr. Mohamed",male,40.0,0,0,2623,7.225,,C,1,2.0,Mr,1,1,7.225,Adult,Unknown,3_male,17,2623
663,0,1,"Colley, Mr. Edward Pomeroy",male,47.0,0,0,5727,25.5875,E58,S,1,0.0,Mr,1,1,25.5875,Adult,E,1_male,26,5727
664,0,3,"Coleff, Mr. Peju",male,36.0,0,0,349210,7.4958,,S,1,2.0,Mr,1,1,7.4958,Adult,Unknown,3_male,16,349210
665,1,3,"Lindqvist, Mr. Eino William",male,20.0,1,0,STON/O 2. 3101285,7.925,,S,1,2.0,Mr,2,0,3.9625,YoungAdult,Unknown,3_male,27,STON/O 2. 3101285
666,0,2,"Hickman, Mr. Lewis",male,32.0,2,0,S.O.C. 14879,66.3,,S,1,1.0,Mr,3,0,22.099999999999998,YoungAdult,Unknown,2_male,18,S.O.C. 14879
667,0,2,"Butler, Mr. Reginald Fenton",male,25.0,0,0,234686,13.0,,S,1,1.0,Mr,1,1,13.0,YoungAdult,Unknown,2_male,27,234686
668,0,3,"Rommetvedt, Mr. Knud Paust",male,,0,0,312993,7.775,,S,1,2.0,Mr,1,1,7.775,,Unknown,3_male,26,312993
669,0,3,"Cook, Mr. Jacob",male,43.0,0,0,A/5 3536,8.05,,S,1,2.0,Mr,1,1,8.05,Adult,Unknown,3_male,15,A/5 3536
670,1,1,"Taylor, Mrs. Elmer Zebley (Juliet Cummins Wright)",female,,1,0,19996,52.0,C126,S,0,0.0,Mrs,2,0,26.0,,C,1_female,49,19996
671,1,2,"Brown, Mrs. Thomas William Solomon (Elizabeth Catherine Ford)",female,40.0,1,1,29750,39.0,,S,0,1.0,Mrs,3,0,13.0,Adult,Unknown,2_female,61,29750
672,0,1,"Davidson, Mr. Thornton",male,31.0,1,0,F.C. 12750,52.0,B71,S,1,0.0,Mr,2,0,26.0,YoungAdult,B,1_male,22,F.C. 12750
673,0,2,"Mitchell, Mr. Henry Michael",male,65.0,0,0,C.A. 24580,10.5,,S,1,1.0,Mr,1,1,10.5,Senior,Unknown,2_male,27,C.A. 24580
674,1,2,"Wilhelms, Mr. Charles",male,31.0,0,0,244270,13.0,,S,1,1.0,Mr,1,1,13.0,YoungAdult,Unknown,2_male,21,244270
675,0,2,"Watson, Mr. Ennis Hastings",male,,0,0,239856,,,S,1,1.0,Mr,1,1,,,Unknown,2_male,26,239856
676,0,3,"Edvardsson, Mr. Gustaf Hjalmar",male,18.0,0,0,349912,7.775,,S,1,2.0,Mr,1,1,7.775,Teen,Unknown,3_male,30,349912
677,0,3,"Sawyer, Mr. Frederick Charles",male,24.5,0,0,342826,8.05,,S,1,2.0,Mr,1,1,8.05,YoungAdult,Unknown,3_male,29,342826
678,1,3,"Turja, Miss. Anna Sofia",female,18.0,0,0,4138,9.8417,,S,0,2.0,Miss,1,1,9.8417,Teen,Unknown,3_female,23,4138
679,0,3,"Goodwin, Mrs. Frederick (Augusta Tyler)",female,43.0,1,6,CA 2144,46.9,,S,0,2.0,Mrs,8,0,5.8625,Adult,Unknown,3_female,39,CA 2144
680,1,1,"Cardeza, Mr. Thomas Drake Martinez",male,36.0,0,1,PC 17755,66.3,B51 B53 B55,C,1,0.0,Mr,2,0,33.15,Adult,B,1_male,34,PC 17755
681,0,3,"Peters, Miss. Katie",female,,0,0,330935,8.1375,,Q,0,2.0,Miss,1,1,8.1375,,Unknown,3_female,19,330935
682,1,1,"Hassab, Mr. Hammad",male,27.0,0,0,PC 17572,66.3,D49,C,1,0.0,Mr,1,1,66.3,YoungAdult,D,1_male,18,PC 17572
683,0,3,"Olsvigen, Mr. Thor Anderson",male,20.0,0,0,6563,9.225,,S,1,2.0,Mr,1,1,9.225,YoungAdult,Unknown,3_male,27,6563
684,0,3,"Goodwin, Mr. Charles Edward",male,14.0,5,2,CA 2144,46.9,,S,1,2.0,Mr,8,0,5.8625,Teen,Unknown,3_male,27,CA 2144
685,0,2,"Brown, Mr. Thomas William Solomon",male,60.0,1,1,29750,39.0,,S,1,1.0,Mr,3,0,13.0,Adult,Unknown,2_male,33,29750
686,0,2,"Laroche, Mr. Joseph Philippe Lemercier",male,25.0,1,2,SC/Paris 2123,41.5792,,C,1,1.0,Mr,4,0,10.3948,YoungAdult,Unknown,2_male,38,SC/Paris 2123
687,0,3,"Panula, Mr. Jaako Arnold",male,14.0,4,1,3101295,39.6875,,S,1,2.0,Mr,6,0,6.614583333333333,Teen,Unknown,3_male,24,3101295
688,0,3,"Dakic, Mr. Branko",male,19.0,0,0,349228,10.1708,,S,1,2.0,Mr,1,1,10.1708,YoungAdult,Unknown,3_male,17,349228
689,0,3,"Fischer, Mr. Eberhard Thelander",male,18.0,0,0,350036,7.7958,,S,1,2.0,Mr,1,1,7.7958,Teen,Unknown,3_male,31,350036
690,1,1,"Madill, Miss. Georgette Alexandra",female,15.0,0,1,24160,66.3,B5,S,0,0.0,Miss,2,0,33.15,Teen,B,1_female,33,24160
691,1,1,"Dick, Mr. Albert Adrian",male,31.0,1,0,17474,57.0,B20,S,1,0.0,Mr,2,0,28.5,YoungAdult,B,1_male,23,17474
692,1,3,"Karun, Miss. Manca",female,4.0,0,1,349256,13.4167,,C,0,2.0,Miss,2,0,6.70835,Child,Unknown,3_female,18,349256
693,1,3,"Lam, Mr. Ali",male,,0,0,1601,56.4958,,S,1,2.0,Mr,1,1,56.4958,,Unknown,3_male,12,1601
694,0,3,"Saad, Mr. Khalil",male,25.0,0,0,2672,7.225,,C,1,2.0,Mr,1,1,7.225,YoungAdult,Unknown,3_male,16,2672
695,0,1,"Weir, Col. John",male,60.0,0,0,113800,26.55,,S,1,0.0,Other,1,1,26.55,Adult,Unknown,1_male,15,113800
696,0,2,"Chapman, Mr. Charles Henry",male,52.0,0,0,248731,13.5,,S,1,1.0,Mr,1,1,13.5,Adult,Unknown,2_male,26,248731
697,0,3,"Kelly, Mr. James",male,44.0,0,0,363592,8.05,,S,1,2.0,Mr,1,1,8.05,Adult,Unknown,3_male,16,363592
698,1,3,"Mullens, Miss. Katherine ""Katie""",female,,0,0,35852,7.7333,,Q,0,2.0,Miss,1,1,7.7333,,Unknown,3_female,32,35852
699,0,1,"Thayer, Mr. John Borland",male,49.0,1,1,17421,66.3,C68,C,1,0.0,Mr,3,0,22.099999999999998,Adult,C,1_male,24,17421
700,0,3,"Humblen, Mr. Adolf Mathias Nicolai Olsen",male,42.0,0,0,348121,7.65,F G63,S,1,2.0,Mr,1,1,7.65,Adult,F,3_male,40,348121
701,1,1,"Astor, Mrs. John Jacob (Madeleine Talmadge Force)",female,18.0,1,0,PC 17757,66.3,C62 C64,C,0,0.0,Mrs,2,0,33.15,Teen,C,1_female,49,PC 17757
702,1,1,"Silverthorne, Mr. Spencer Victor",male,35.0,0,0,PC 17475,26.2875,E24,S,1,0.0,Mr,1,1,26.2875,YoungAdult,E,1_male,32,PC 17475
703,0,3,"Barbara, Miss. Saiide",female,18.0,0,1,2691,14.4542,,C,0,2.0,Miss,2,0,7.2271,Teen,Unknown,3_female,21,2691
704,0,3,"Gallagher, Mr. Martin",male,25.0,0,0,36864,7.7417,,Q,1,2.0,Mr,1,1,7.7417,YoungAdult,Unknown,3_male,21,36864
705,0,3,"Hansen, Mr. Henrik Juul",male,,1,0,350025,7.8542,,S,1,2.0,Mr,2,0,3.9271,,Unknown,3_male,23,350025
706,0,2,"Morley, Mr. Henry Samuel (""Mr Henry Marshall"")",male,39.0,0,0,250655,26.0,,S,1,1.0,Mr,1,1,26.0,Adult,Unknown,2_male,46,250655
707,1,2,"Kelly, Mrs. Florence ""Fannie""",female,45.0,0,0,223596,13.5,,S,0,1.0,Mrs,1,1,13.5,Adult,Unknown,2_female,29,223596
708,1,1,"Calderhead, Mr. Edward Pennington",male,42.0,0,0,PC 17476,26.2875,E24,S,1,0.0,Mr,1,1,26.2875,Adult,E,1_male,33,PC 17476
709,1,1,"Cleaver, Miss. Alice",female,22.0,0,0,113781,66.3,,S,0,0.0,Miss,1,1,66.3,YoungAdult,Unknown,1_female,20,113781
710,1,3,"Moubarek, Master. Halim Gonios (""William George"")",male,,1,1,2661,15.2458,,C,1,2.0,Master,3,0,5.081933333333333,,Unknown,3_male,49,2661
711,1,1,"Mayne, Mlle. Berthe Antonine (""Mrs de Villiers"")",female,24.0,0,0,PC 17482,49.5042,C90,C,0,0.0,Other,1,1,49.5042,YoungAdult,C,1_female,48,PC 17482
712,0,1,"Klaber, Mr. Herman",male,,0,0,113028,26.55,C124,S,1,0.0,Mr,1,1,26.55,,C,1_male,18,113028
713,1,1,"Taylor, Mr. Elmer Zebley",male,48.0,1,0,19996,52.0,C126,S,1,0.0,Mr,2,0,26.0,Adult,C,1_male,24,19996
714,0,3,"Larsson, Mr. August Viktor",male,29.0,0,0,7545,9.4833,,S,1,2.0,Mr,1,1,9.4833,YoungAdult,Unknown,3_male,26,7545
715,0,2,"Greenberg, Mr. Samuel",male,52.0,0,0,250647,13.0,,S,1,1.0,Mr,1,1,13.0,Adult,Unknown,2_male,21,250647
716,0,3,"Soholt, Mr. Peter Andreas Lauritz Andersen",male,19.0,0,0,348124,7.65,F G73,S,1,2.0,Mr,1,1,7.65,YoungAdult,F,3_male,42,348124
717,1,1,"Endres, Miss. Caroline Louise",female,38.0,0,0,PC 17757,66.3,C45,C,0,0.0,Miss,1,1,66.3,Adult,C,1_female,29,PC 17757
718,1,2,"Troutt, Miss. Edwina Celia ""Winnie""",female,27.0,0,0,34218,10.5,E101,S,0,1.0,Miss,1,1,10.5,YoungAdult,E,2_female,35,34218
719,0,3,"McEvoy, Mr. Michael",male,,0,0,36568,15.5,,Q,1,2.0,Mr,1,1,15.5,,Unknown,3_male,19,36568
720,0,3,"Johnson, Mr. Malkolm Joackim",male,33.0,0,0,347062,7.775,,S,1,2.0,Mr,1,1,7.775,YoungAdult,Unknown,3_male,28,347062
721,1,2,"Harper, Miss. Annie Jessie ""Nina""",female,6.0,0,1,248727,33.0,,S,0,1.0,Miss,2,0,16.5,Child,Unknown,2_female,33,248727
722,0,3,"Jensen, Mr. Svend Lauritz",male,17.0,1,0,350048,7.0542,,S,1,2.0,Mr,2,0,3.5271,Teen,Unknown,3_male,25,350048
723,0,2,"Gillespie, Mr. William Henry",male,34.0,0,0,12233,13.0,,S,1,1.0,Mr,1,1,13.0,YoungAdult,Unknown,2_male,28,12233
724,0,2,"Hodges, Mr. Henry Price",male,50.0,0,0,250643,13.0,,S,1,1.0,Mr,1,1,13.0,Adult,Unknown,2_male,23,250643
725,1,1,"Chambers, Mr. Norman Campbell",male,27.0,1,0,113806,53.1,E8,S,1,0.0,Mr,2,0,26.55,YoungAdult,E,1_male,29,113806
726,0,3,"Oreskovic, Mr. Luka",male,20.0,0,0,315094,8.6625,,S,1,2.0,Mr,1,1,8.6625,YoungAdult,Unknown,3_male,19,315094
727,1,2,"Renouf, Mrs. Peter Henry (Lillian Jefferys)",female,30.0,3,0,31027,21.0,,S,0,1.0,Mrs,4,0,5.25,YoungAdult,Unknown,2_female,43,31027
728,1,3,"Mannion, Miss. Margareth",female,,0,0,36866,7.7375,,Q,0,2.0,Miss,1,1,7.7375,,Unknown,3_female,24,36866
729,0,2,"Bryhl, Mr. Kurt Arnold Gottfrid",male,25.0,1,0,236853,26.0,,S,1,1.0,Mr,2,0,13.0,YoungAdult,Unknown,2_male,31,236853
730,0,3,"Ilmakangas, Miss. Pieta Sofia",female,25.0,1,0,STON/O2. 3101271,7.925,,S,0,2.0,Miss,2,0,3.9625,YoungAdult,Unknown,3_female,29,STON/O2. 3101271
731,1,1,"Allen, Miss. Elisabeth Walton",female,29.0,0,0,24160,66.3,B5,S,0,0.0,Miss,1,1,66.3,YoungAdult,B,1_female,29,24160
732,0,3,"Hassan, Mr. Houssein G N",male,11.0,0,0,2699,18.7875,,C,1,2.0,Mr,1,1,18.7875,Child,Unknown,3_male,24,2699
733,0,2,"Knight, Mr. Robert J",male,,0,0,239855,,,S,1,1.0,Mr,1,1,,,Unknown,2_male,20,239855
734,0,2,"Berriman, Mr. William John",male,23.0,0,0,28425,13.0,,S,1,1.0,Mr,1,1,13.0,YoungAdult,Unknown,2_male,26,28425
735,0,2,"Troupiansky, Mr. Moses Aaron",male,23.0,0,0,233639,13.0,,S,1,1.0,Mr,1,1,13.0,YoungAdult,Unknown,2_male,28,233639
736,0,3,"Williams, Mr. Leslie",male,28.5,0,0,54636,16.1,,S,1,2.0,Mr,1,1,16.1,YoungAdult,Unknown,3_male,20,54636
737,0,3,"Ford, Mrs. Edward (Margaret Ann Watson)",female,48.0,1,3,W./C. 6608,34.375,,S,0,2.0,Mrs,5,0,6.875,Adult,Unknown,3_female,39,W./C. 6608
738,1,1,"Lesurer, Mr. Gustave J",male,35.0,0,0,PC 17755,66.3,B101,C,1,0.0,Mr,1,1,66.3,YoungAdult,B,1_male,22,PC 17755
739,0,3,"Ivanoff, Mr. Kanio",male,,0,0,349201,7.8958,,S,1,2.0,Mr,1,1,7.8958,,Unknown,3_male,18,349201
740,0,3,"Nankoff, Mr. Minko",male,,0,0,349218,7.8958,,S,1,2.0,Mr,1,1,7.8958,,Unknown,3_male,18,349218
741,1,1,"Hawksford, Mr. Walter James",male,,0,0,16988,30.0,D45,S,1,0.0,Mr,1,1,30.0,,D,1_male,27,16988
742,0,1,"Cavendish, Mr. Tyrell William",male,36.0,1,0,19877,66.3,C46,S,1,0.0,Mr,2,0,33.15,Adult,C,1_male,29,19877
743,1,1,"Ryerson, Miss. Susan Parker ""Suzette""",female,21.0,2,2,PC 17608,66.3,B57 B59 B63 B66,C,0,0.0,Miss,5,0,13.26,YoungAdult,B,1_female,37,PC 17608
744,0,3,"McNamee, Mr. Neal",male,24.0,1,0,376566,16.1,,S,1,2.0,Mr,2,0,8.05,YoungAdult,Unknown,3_male,17,376566
745,1,3,"Stranden, Mr. Juho",male,31.0,0,0,STON/O 2. 3101288,7.925,,S,1,2.0,Mr,1,1,7.925,YoungAdult,Unknown,3_male,18,STON/O 2. 3101288
746,0,1,"Crosby, Capt. Edward Gifford",male,65.0,1,1,WE/P 5735,66.3,B22,S,1,0.0,Other,3,0,22.099999999999998,Senior,B,1_male,28,WE/P 5735
747,0,3,"Abbott, Mr. Rossmore Edward",male,16.0,1,1,C.A. 2673,20.25,,S,1,2.0,Mr,3,0,6.75,Teen,Unknown,3_male,27,C.A. 2673
748,1,2,"Sinkkonen, Miss. Anna",female,30.0,0,0,250648,13.0,,S,0,1.0,Miss,1,1,13.0,YoungAdult,Unknown,2_female,21,250648
749,0,1,"Marvin, Mr. Daniel Warner",male,19.0,1,0,113773,53.1,D30,S,1,0.0,Mr,2,0,26.55,YoungAdult,D,1_male,25,113773
750,0,3,"Connaghton, Mr. Michael",male,,0,0,335097,7.75,,Q,1,2.0,Mr,1,1,7.75,,Unknown,3_male,23,335097
751,1,2,"Wells, Miss. Joan",female,4.0,1,1,29103,23.0,,S,0,1.0,Miss,3,0,7.666666666666667,Child,Unknown,2_female,17,29103
752,1,3,"Moor, Master. Meier",male,6.0,0,1,392096,12.475,E121,S,1,2.0,Master,2,0,6.2375,Child,E,3_male,19,392096
753,0,3,"Vande Velde, Mr. Johannes Joseph",male,33.0,0,0,345780,9.5,,S,1,2.0,Mr,1,1,9.5,YoungAdult,Unknown,3_male,32,345780
754,0,3,"Jonkoff, Mr. Lalio",male,23.0,0,0,349204,7.8958,,S,1,2.0,Mr,1,1,7.8958,YoungAdult,Unknown,3_male,18,349204
755,1,2,"Herman, Mrs. Samuel (Jane Laver)",female,48.0,1,2,220845,65.0,,S,0,1.0,Mrs,4,0,16.25,Adult,Unknown,2_female,32,220845
756,1,2,"Hamalainen, Master. Viljo",male,0.67,1,1,250649,14.5,,S,1,1.0,Master,3,0,4.833333333333333,Child,Unknown,2_male,25,250649
757,0,3,"Carlsson, Mr. August Sigfrid",male,28.0,0,0,350042,7.7958,,S,1,2.0,Mr,1,1,7.7958,YoungAdult,Unknown,3_male,28,350042
758,0,2,"Bailey, Mr. Percy Andrew",male,18.0,0,0,29108,11.5,,S,1,1.0,Mr,1,1,11.5,Teen,Unknown,2_male,24,29108
759,0,3,"Theobald, Mr. Thomas Leonard",male,34.0,0,0,363294,8.05,,S,1,2.0,Mr,1,1,8.05,YoungAdult,Unknown,3_male,28,363294
760,1,1,"Rothes, the Countess. of (Lucy Noel Martha Dyer-Edwards)",female,33.0,0,0,110152,66.3,B77,S,0,0.0,Other,1,1,66.3,YoungAdult,B,1_female,56,110152
761,0,3,"Garfirth, Mr. John",male,,0,0,358585,14.5,,S,1,2.0,Mr,1,1,14.5,,Unknown,3_male,18,358585
762,0,3,"Nirva, Mr. Iisakki Antino Aijo",male,41.0,0,0,SOTON/O2 3101272,7.125,,S,1,2.0,Mr,1,1,7.125,Adult,Unknown,3_male,30,SOTON/O2 3101272
763,1,3,"Barah, Mr. Hanna Assi",male,20.0,0,0,2663,7.2292,,C,1,2.0,Mr,1,1,7.2292,YoungAdult,Unknown,3_male,21,2663
764,1,1,"Carter, Mrs. William Ernest (Lucile Polk)",female,36.0,1,2,113760,66.3,B96 B98,S,0,0.0,Mrs,4,0,16.575,Adult,B,1_female,41,113760
765,0,3,"Eklund, Mr. Hans Linus",male,16.0,0,0,347074,7.775,,S,1,2.0,Mr,1,1,7.775,Teen,Unknown,3_male,22,347074
766,1,1,"Hogeboom, Mrs. John C (Anna Andrews)",female,51.0,1,0,13502,66.3,D11,S,0,0.0,Mrs,2,0,33.15,Adult,D,1_female,36,13502
767,0,1,"Brewe, Dr. Arthur Jackson",male,,0,0,112379,39.6,,C,1,0.0,Other,1,1,39.6,,Unknown,1_male,25,112379
768,0,3,"Mangan, Miss. Mary",female,30.5,0,0,364850,7.75,,Q,0,2.0,Miss,1,1,7.75,YoungAdult,Unknown,3_female,18,364850
769,0,3,"Moran, Mr. Daniel J",male,,1,0,371110,24.15,,Q,1,2.0,Mr,2,0,12.075,,Unknown,3_male,19,371110
770,0,3,"Gronnestad, Mr. Daniel Danielsen",male,32.0,0,0,8471,8.3625,,S,1,2.0,Mr,1,1,8.3625,YoungAdult,Unknown,3_male,32,8471
771,0,3,"Lievens, Mr. Rene Aime",male,24.0,0,0,345781,9.5,,S,1,2.0,Mr,1,1,9.5,YoungAdult,Unknown,3_male,22,345781
772,0,3,"Jensen, Mr. Niels Peder",male,48.0,0,0,350047,7.8542,,S,1,2.0,Mr,1,1,7.8542,Adult,Unknown,3_male,23,350047
773,0,2,"Mack, Mrs. (Mary)",female,57.0,0,0,S.O./P.P. 3,10.5,E77,S,0,1.0,Mrs,1,1,10.5,Adult,E,2_female,17,S.O./P.P. 3
774,0,3,"Elias, Mr. Dibo",male,,0,0,2674,7.225,,C,1,2.0,Mr,1,1,7.225,,Unknown,3_male,15,2674
775,1,2,"Hocking, Mrs. Elizabeth (Eliza Needs)",female,54.0,1,3,29105,23.0,,S,0,1.0,Mrs,5,0,4.6,Adult,Unknown,2_female,37,29105
776,0,3,"Myhrman, Mr. Pehr Fabian Oliver Malkolm",male,18.0,0,0,347078,7.75,,S,1,2.0,Mr,1,1,7.75,Teen,Unknown,3_male,39,347078
777,0,3,"Tobin, Mr. Roger",male,,0,0,383121,7.75,F38,Q,1,2.0,Mr,1,1,7.75,,F,3_male,16,383121
778,1,3,"Emanuel, Miss. Virginia Ethel",female,5.0,0,0,364516,12.475,,S,0,2.0,Miss,1,1,12.475,Child,Unknown,3_female,29,364516
779,0,3,"Kilgannon, Mr. Thomas J",male,,0,0,36865,7.7375,,Q,1,2.0,Mr,1,1,7.7375,,Unknown,3_male,23,36865
780,1,1,"Robert, Mrs. Edward Scott (Elisabeth Walton McMillan)",female,43.0,0,1,24160,66.3,B3,S,0,0.0,Mrs,2,0,33.15,Adult,B,1_female,53,24160
781,1,3,"Ayoub, Miss. Banoura",female,13.0,0,0,2687,7.2292,,C,0,2.0,Miss,1,1,7.2292,Teen,Unknown,3_female,20,2687
782,1,1,"Dick, Mrs. Albert Adrian (Vera Gillespie)",female,17.0,1,0,17474,57.0,B20,S,0,0.0,Mrs,2,0,28.5,Teen,B,1_female,41,17474
783,0,1,"Long, Mr. Milton Clyde",male,29.0,0,0,113501,30.0,D6,S,1,0.0,Mr,1,1,30.0,YoungAdult,D,1_male,22,113501
784,0,3,"Johnston, Mr. Andrew G",male,,1,2,W./C. 6607,23.45,,S,1,2.0,Mr,4,0,5.8625,,Unknown,3_male,22,W./C. 6607
785,0,3,"Ali, Mr. William",male,25.0,0,0,SOTON/O.Q. 3101312,7.05,,S,1,2.0,Mr,1,1,7.05,YoungAdult,Unknown,3_male,16,SOTON/O.Q. 3101312
786,0,3,"Harmer, Mr. Abraham (David Lishin)",male,25.0,0,0,374887,7.25,,S,1,2.0,Mr,1,1,7.25,YoungAdult,Unknown,3_male,34,374887
787,1,3,"Sjoblom, Miss. Anna Sofia",female,18.0,0,0,3101265,7.4958,,S,0,2.0,Miss,1,1,7.4958,Teen,Unknown,3_female,25,3101265
788,0,3,"Rice, Master. George Hugh",male,8.0,4,1,382652,29.125,,Q,1,2.0,Master,6,0,4.854166666666667,Child,Unknown,3_male,25,382652
789,1,3,"Dean, Master. Bertram Vere",male,1.0,1,2,C.A. 2315,20.575,,S,1,2.0,Master,4,0,5.14375,Child,Unknown,3_male,26,C.A. 2315
790,0,1,"Guggenheim, Mr. Benjamin",male,46.0,0,0,PC 17593,66.3,B82 B84,C,1,0.0,Mr,1,1,66.3,Adult,B,1_male,24,PC 17593
791,0,3,"Keane, Mr. Andrew ""Andy""",male,,0,0,12460,7.75,,Q,1,2.0,Mr,1,1,7.75,,Unknown,3_male,24,12460
792,0,2,"Gaskell, Mr. Alfred",male,16.0,0,0,239865,26.0,,S,1,1.0,Mr,1,1,26.0,Teen,Unknown,2_male,19,239865
793,0,3,"Sage, Miss. Stella Anna",female,,8,2,CA. 2343,66.3,,S,0,2.0,Miss,11,0,6.027272727272727,,Unknown,3_female,23,CA. 2343
794,0,1,"Hoyt, Mr. William Fisher",male,,0,0,PC 17600,30.6958,,C,1,0.0,Mr,1,1,30.6958,,Unknown,1_male,24,PC 17600
795,0,3,"Dantcheff, Mr. Ristiu",male,25.0,0,0,349203,7.8958,,S,1,2.0,Mr,1,1,7.8958,YoungAdult,Unknown,3_male,21,349203
796,0,2,"Otter, Mr. Richard",male,39.0,0,0,28213,13.0,,S,1,1.0,Mr,1,1,13.0,Adult,Unknown,2_male,18,28213
797,1,1,"Leader, Dr. Alice (Farnham)",female,49.0,0,0,17465,25.9292,D17,S,0,0.0,Other,1,1,25.9292,Adult,D,1_female,27,17465
798,1,3,"Osman, Mrs. Mara",female,31.0,0,0,349244,8.6833,,S,0,2.0,Mrs,1,1,8.6833,YoungAdult,Unknown,3_female,16,349244
799,0,3,"Ibrahim Shawah, Mr. Yousseff",male,30.0,0,0,2685,7.2292,,C,1,2.0,Mr,1,1,7.2292,YoungAdult,Unknown,3_male,28,2685
800,0,3,"Van Impe, Mrs. Jean Baptiste (Rosalie Paula Govaert)",female,30.0,1,1,345773,,,S,0,2.0,Mrs,3,0,,YoungAdult,Unknown,3_female,52,345773
801,0,2,"Ponesell, Mr. Martin",male,34.0,0,0,250647,13.0,,S,1,1.0,Mr,1,1,13.0,YoungAdult,Unknown,2_male,20,250647
802,1,2,"Collyer, Mrs. Harvey (Charlotte Annie Tate)",female,31.0,1,1,C.A. 31921,26.25,,S,0,1.0,Mrs,3,0,8.75,YoungAdult,Unknown,2_female,43,C.A. 31921
803,1,1,"Carter, Master. William Thornton II",male,11.0,1,2,113760,66.3,B96 B98,S,1,0.0,Master,4,0,16.575,Child,B,1_male,35,113760
804,1,3,"Thomas, Master. Assad Alexander",male,0.42,0,1,2625,8.5167,,C,1,2.0,Master,2,0,4.25835,Child,Unknown,3_male,31,2625
805,1,3,"Hedman, Mr. Oskar Arvid",male,27.0,0,0,347089,6.975,,S,1,2.0,Mr,1,1,6.975,YoungAdult,Unknown,3_male,23,347089
806,0,3,"Johansson, Mr. Karl Johan",male,31.0,0,0,347063,7.775,,S,1,2.0,Mr,1,1,7.775,YoungAdult,Unknown,3_male,25,347063
807,0,1,"Andrews, Mr. Thomas Jr",male,39.0,0,0,112050,,A36,S,1,0.0,Mr,1,1,,Adult,A,1_male,22,112050
808,0,3,"Pettersson, Miss. Ellen Natalia",female,18.0,0,0,347087,7.775,,S,0,2.0,Miss,1,1,7.775,Teen,Unknown,3_female,31,347087
809,0,2,"Meyer, Mr. August",male,39.0,0,0,248723,13.0,,S,1,1.0,Mr,1,1,13.0,Adult,Unknown,2_male,17,248723
810,1,1,"Chambers, Mrs. Norman Campbell (Bertha Griggs)",female,33.0,1,0,113806,53.1,E8,S,0,0.0,Mrs,2,0,26.55,YoungAdult,E,1_female,46,113806
811,0,3,"Alexander, Mr. William",male,26.0,0,0,3474,7.8875,,S,1,2.0,Mr,1,1,7.8875,YoungAdult,Unknown,3_male,22,3474
812,0,3,"Lester, Mr. James",male,39.0,0,0,A/4 48871,24.15,,S,1,2.0,Mr,1,1,24.15,Adult,Unknown,3_male,17,A/4 48871
813,0,2,"Slemen, Mr. Richard James",male,35.0,0,0,28206,10.5,,S,1,1.0,Mr,1,1,10.5,YoungAdult,Unknown,2_male,25,28206
814,0,3,"Andersson, Miss. Ebba Iris Alfrida",female,6.0,4,2,347082,31.275,,S,0,2.0,Miss,7,0,4.4678571428571425,Child,Unknown,3_female,34,347082
815,0,3,"Tomlin, Mr. Ernest Portage",male,30.5,0,0,364499,8.05,,S,1,2.0,Mr,1,1,8.05,YoungAdult,Unknown,3_male,26,364499
816,0,1,"Fry, Mr. Richard",male,,0,0,112058,,B102,S,1,0.0,Mr,1,1,,,B,1_male,16,112058
817,0,3,"Heininen, Miss. Wendla Maria",female,23.0,0,0,STON/O2. 3101290,7.925,,S,0,2.0,Miss,1,1,7.925,YoungAdult,Unknown,3_female,28,STON/O2. 3101290
818,0,2,"Mallet, Mr. Albert",male,31.0,1,1,S.C./PARIS 2079,37.0042,,C,1,1.0,Mr,3,0,12.334733333333332,YoungAdult,Unknown,2_male,18,S.C./PARIS 2079
819,0,3,"Holm, Mr. John Fredrik Alexander",male,43.0,0,0,C 7075,6.45,,S,1,2.0,Mr,1,1,6.45,Adult,Unknown,3_male,32,C 7075
820,0,3,"Skoog, Master. Karl Thorsten",male,10.0,3,2,347088,27.9,,S,1,2.0,Master,6,0,4.6499999999999995,Child,Unknown,3_male,28,347088
